tweet_id,tweet_text,clean_text,label,priority_level,priority_score,true_label,predicted_label,prediction_confidence,true_label_confidence,label_correct,true_priority_level,true_priority_score,predicted_priority_level,predicted_priority_score,priority_correct,priority_signed_error,priority_distance,under_prioritised,over_prioritised,severe_priority_error
592690229166866432,My friend is in Red Cross and currently in Nepal helping out the locals. The locals are staying strong and smiling. http://t.co/mXoPPNM30B,My friend is in Red Cross and currently in Nepal helping out the locals. The locals are staying strong and smiling. URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.62799317,0.62799317,True,medium,3,medium,3,True,0,0,False,False,False
592341761562955777,"RT @Punechi: Cousin was hiking in Nepal when earthquake hit. Throw this an RT, you never know who may see it &amp; could help  https://t.co/EJ2…","RT USER : Cousin was hiking in Nepal when earthquake hit. Throw this an RT, you never know who may see it &amp; could help URL",missing_trapped_or_found_people,high,1,missing_trapped_or_found_people,other_useful_information,0.39739677,0.08932586,False,high,1,medium,3,False,2,2,True,False,True
592651449001095169,RT @WB_WithRG: #IndiawithNepal 40 Member Army Engineer Task Force moved yesterday. Separate team to check Nepal's power grid. #ThankUArmy,RT USER : IndiawithNepal 40 Member Army Engineer Task Force moved yesterday. Separate team to check Nepal's power grid. ThankUArmy,infrastructure_and_utilities_damage,medium_high,2,infrastructure_and_utilities_damage,other_useful_information,0.61933833,0.04854117,False,medium_high,2,medium,3,False,1,1,True,False,False
593355567978020864,RT @animalssworld: 10 thing about why earth quak come  in nepal click here.... http://t.co/wLe441Whs9,RT USER : 10 thing about why earth quak come in nepal click here.... URL,other_useful_information,medium,3,other_useful_information,not_related_or_irrelevant,0.6216624,0.19943473,False,medium,3,low,4,False,1,1,True,False,False
592778333542289408,RT @edsmither: Nepal Earthquake Relief Fund: http://t.co/u5odn9xOaW,RT USER : Nepal Earthquake Relief Fund: URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.8608823,0.8608823,True,medium,3,medium,3,True,0,0,False,False,False
593117322514014209,#NepalEarthquake:List of places to get food &amp; shelter in #Kathmandu @dibang @NaghmaNDTV @kundadixit @toi_BhartiJ http://t.co/hSmZwrWy5b,NepalEarthquake:List of places to get food &amp; shelter in Kathmandu USER USER USER USER URL,other_useful_information,medium,3,other_useful_information,donation_needs_or_offers_or_volunteering_services,0.69494104,0.083853394,False,medium,3,medium,3,True,0,0,False,False,False
593325003082432512,RT @GreenpeaceSG: Our thoughts and prayers are with everyone affected by the #NepalEarthquake. Here's a list of organizations doing... http…,RT USER : Our thoughts and prayers are with everyone affected by the NepalEarthquake. Here's a list of organizations doing... URL,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.9534145,0.9534145,True,low,4,low,4,True,0,0,False,False,False
593005207371390976,"@dlbhutan remote areas need humantarian aid, shelter, food, medical assistance #NepalEarthquake","USER remote areas need humantarian aid, shelter, food, medical assistance NepalEarthquake",donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.86330855,0.86330855,True,medium,3,medium,3,True,0,0,False,False,False
592186519441383425,Another useful #facility by #Facebook to help people affected by #earthquake #EarthquakeNepal #Disaster  https://t.co/HanJnPF5eC,Another useful facility by Facebook to help people affected by earthquake EarthquakeNepal Disaster URL,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,donation_needs_or_offers_or_volunteering_services,0.8558057,0.018974993,False,low,4,medium,3,False,-1,1,False,True,False
592756339530702849,@FoxNews is there anyway you can post his pic so someone may find him in Nepal im his daughter living in MD,USER is there anyway you can post his pic so someone may find him in Nepal im his daughter living in MD,missing_trapped_or_found_people,high,1,missing_trapped_or_found_people,missing_trapped_or_found_people,0.89817965,0.89817965,True,high,1,high,1,True,0,0,False,False,False
593254575668203520,((Noticias SIN)) The Latest on Nepal Quake: Thousands Try to Leave Kathmandu: Thousands line up at bus stations in Kathmandu in bid t...,((Noticias SIN)) The Latest on Nepal Quake: Thousands Try to Leave Kathmandu: Thousands line up at bus stations in Kathmandu in bid t...,displaced_people_and_evacuations,medium_high,2,displaced_people_and_evacuations,displaced_people_and_evacuations,0.80566114,0.80566114,True,medium_high,2,medium_high,2,True,0,0,False,False,False
592339030618021888,"RT @narendramodi: We are in the process of finding more information and are working to reach out to those affected, both at home &amp; in Nepal.","RT USER : We are in the process of finding more information and are working to reach out to those affected, both at home &amp; in Nepal.",other_useful_information,medium,3,other_useful_information,donation_needs_or_offers_or_volunteering_services,0.7929244,0.04593346,False,medium,3,medium,3,True,0,0,False,False,False
592334866823294977,RT @RITURATHAUR: #IndiawithNepal Kudos to Indian PM..  Super proud of him.. http://t.co/UCL6H5VL5F,RT USER : IndiawithNepal Kudos to Indian PM.. Super proud of him.. URL,other_useful_information,medium,3,other_useful_information,sympathy_and_emotional_support,0.45568874,0.15921499,False,medium,3,low,4,False,1,1,True,False,False
592342304427417601,"RT @LTCPeterLerner: #IDF mission to #Nepal to depart at 2230 this evening. 260 strong medical, Search &amp; Rescue &amp; a full field hospital http…","RT USER : IDF mission to Nepal to depart at 2230 this evening. 260 strong medical, Search &amp; Rescue &amp; a full field hospital URL",donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.6911131,0.6911131,True,medium,3,medium,3,True,0,0,False,False,False
592289413343924224,@BobPisani #NepalQuake #doctorswithoutborders  I just made a donation to DWB to ease some of the human suffering in Nepal.,USER NepalQuake doctorswithoutborders I just made a donation to DWB to ease some of the human suffering in Nepal.,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.88623726,0.88623726,True,medium,3,medium,3,True,0,0,False,False,False
593149954794921987,RT @IvanCNN: Aftershock in Kathmandu. One jolt felt like an artillery shell hit. Heard screaming from frightened people around the neighbor…,RT USER : Aftershock in Kathmandu. One jolt felt like an artillery shell hit. Heard screaming from frightened people around the neighbor…,other_useful_information,medium,3,other_useful_information,other_useful_information,0.44269785,0.44269785,True,medium,3,medium,3,True,0,0,False,False,False
592902025991561216,"There's civil unrest/violence in Baltimore and a horrible disaster in Nepal, and all the media cares about is a transgender Republican ὢA","There's civil unrest/violence in Baltimore and a horrible disaster in Nepal, and all the media cares about is a transgender Republican ὢA",other_useful_information,medium,3,other_useful_information,other_useful_information,0.471976,0.471976,True,medium,3,medium,3,True,0,0,False,False,False
592298695661490176,loool what if i told you that praying won't help nepal's situation,loool what if i told you that praying won't help nepal's situation,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.920105,0.920105,True,low,4,low,4,True,0,0,False,False,False
592341270850211841,RT @SpokespersonMoD: #NepalEarthquake Indian Air Force transport and helicopter assets are on standby for any task given by the government.…,RT USER : NepalEarthquake Indian Air Force transport and helicopter assets are on standby for any task given by the government.…,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,other_useful_information,0.44975814,0.22999732,False,medium,3,medium,3,True,0,0,False,False,False
600022444628283392,"RT @UNICEF: After devastating #NepalEarthquake, nearly 1m children are in need of urgent assistance. Support our response here: http://t.co…","RT USER : After devastating NepalEarthquake, nearly 1m children are in need of urgent assistance. Support our response here: URL",donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.8101387,0.8101387,True,medium,3,medium,3,True,0,0,False,False,False
592932042247110657,Facebook rolls out ‘Donate’ button for Nepal earthquake https://t.co/qdp5IMg4t3 via @sharethis,Facebook rolls out ‘Donate’ button for Nepal earthquake URL via USER,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.87718856,0.87718856,True,medium,3,medium,3,True,0,0,False,False,False
592329391495053312,"RT @ABC: UPDATE: At least 1,457 believed to be dead after massive earthquake strikes in Nepal: http://t.co/yXKpIsBixf http://t.co/1nhQ48MI2s","RT USER : UPDATE: At least 1,457 believed to be dead after massive earthquake strikes in Nepal: URL URL",injured_or_dead_people,high,1,injured_or_dead_people,injured_or_dead_people,0.96145386,0.96145386,True,high,1,high,1,True,0,0,False,False,False
593180666709319680,RT @GreatKathmandu: Please retweet http://t.co/AfZ6lZ8ElD donations for #nepal #earthquake,RT USER : Please retweet URL donations for nepal earthquake,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.87922996,0.87922996,True,medium,3,medium,3,True,0,0,False,False,False
593333859506331648,"RT @nytimesworld: Nepal’s Historic Sites, Before and After http://t.co/DMJjrR2t57","RT USER : Nepal’s Historic Sites, Before and After URL",infrastructure_and_utilities_damage,medium_high,2,infrastructure_and_utilities_damage,infrastructure_and_utilities_damage,0.88552606,0.88552606,True,medium_high,2,medium_high,2,True,0,0,False,False,False
592684312153174016,RT @HMOIndia: We asked states bordering Nepal to send buses to evacuate people. I am thankful to Bihar UP &amp; other state governments for pro…,RT USER : We asked states bordering Nepal to send buses to evacuate people. I am thankful to Bihar UP &amp; other state governments for pro…,displaced_people_and_evacuations,medium_high,2,displaced_people_and_evacuations,displaced_people_and_evacuations,0.79338604,0.79338604,True,medium_high,2,medium_high,2,True,0,0,False,False,False
593178914480087040,RT @WorldWeWant2015: YOU can make a difference! SOLIDARITY goes a long way! #NepalEarthquake FIND OUT HOW! http://t.co/MKAcufxFFb @UNOCHA h…,RT USER : YOU can make a difference! SOLIDARITY goes a long way! NepalEarthquake FIND OUT HOW! URL USER h…,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,not_related_or_irrelevant,0.4487894,0.10692867,False,medium,3,low,4,False,1,1,True,False,False
592343104021262336,RT @Joe_Sugg: Reading up on it and watching the news. Thoughts are with the families that have lost loved ones #NepalEarthquake,RT USER : Reading up on it and watching the news. Thoughts are with the families that have lost loved ones NepalEarthquake,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.93859726,0.93859726,True,low,4,low,4,True,0,0,False,False,False
593802112397606914,RT @UNICEF_uk: Millions of children in danger after #NepalEarthquake - Text NEPAL to 70123 to donate £5 T&amp;Cs: http://t.co/SlVO60gbFU http:/…,RT USER : Millions of children in danger after NepalEarthquake - Text NEPAL to 70123 to donate £5 T&amp;Cs: URL URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.8727737,0.8727737,True,medium,3,medium,3,True,0,0,False,False,False
599911736435609600,RT @Ji_Rupesh: Immature messageὄ7from BRAINLESSὄ9@AamAadmiParty at the time of CRISIS. Can't expect better from MURDER #IndiaWithNepal http:/…,RT USER : Immature messageὄ7from BRAINLESSὄ9 USER at the time of CRISIS. Can't expect better from MURDER IndiaWithNepal URL,not_related_or_irrelevant,low,4,not_related_or_irrelevant,not_related_or_irrelevant,0.5730054,0.5730054,True,low,4,low,4,True,0,0,False,False,False
592321947624550400,RT @snobers: #Nepal’s UNESCO heritage landmarks before &amp; After #NepalEarthquake 1. Maju Deval 2. Dharahara Tower #Kathmandu #quake http://t…,RT USER : Nepal’s UNESCO heritage landmarks before &amp; After NepalEarthquake 1. Maju Deval 2. Dharahara Tower Kathmandu quake URL,other_useful_information,medium,3,other_useful_information,infrastructure_and_utilities_damage,0.88423526,0.045994215,False,medium,3,medium_high,2,False,-1,1,False,True,False
593110945095929856,RT @CNNMoney: #NepalQuakeRelief donations so far: - 7 countries = $25M - nonprofits = $2.5M More:  http://t.co/qvmbU8R2wX http://t.co/Pyc1V…,RT USER : NepalQuakeRelief donations so far: - 7 countries = $25M - nonprofits = $2.5M More: URL URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.88403404,0.88403404,True,medium,3,medium,3,True,0,0,False,False,False
592344880988299264,RT @AUThackeray: All Shiv Sena MPs will give their 1 month's salary to @PMOIndia 's relief fund for #NepalQuakeRelief . #StandwithNepal,RT USER : All Shiv Sena MPs will give their 1 month's salary to USER 's relief fund for NepalQuakeRelief . StandwithNepal,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.8363735,0.8363735,True,medium,3,medium,3,True,0,0,False,False,False
592737382274879489,Another big jerk in kathmandu...i hope it stops soon. People stop ignoring and help us. Please even $1 helps...,Another big jerk in kathmandu...i hope it stops soon. People stop ignoring and help us. Please even $1 helps...,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.82470167,0.82470167,True,medium,3,medium,3,True,0,0,False,False,False
592701088677134338,RT @noconversion: India offered $1 Billion loan help $10+ Mil as aid  US offer $1M as aid  + Army of Missionaries   #SoulVultures  http://t…,RT USER : India offered $1 Billion loan help $10+ Mil as aid US offer $1M as aid + Army of Missionaries SoulVultures URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.8713152,0.8713152,True,medium,3,medium,3,True,0,0,False,False,False
592732198521982979,I just wish it all to be bad dream when i wake up tomorrow so that i can worry about my college assignments #NepalQuake,I just wish it all to be bad dream when i wake up tomorrow so that i can worry about my college assignments NepalQuake,not_related_or_irrelevant,low,4,not_related_or_irrelevant,sympathy_and_emotional_support,0.83899015,0.019264769,False,low,4,low,4,True,0,0,False,False,False
591989267968167936,RT @liveleak: Many people killed and injured in powerful quake in Nepal: Scores of people have been killed and many injured ... http://t.co…,RT USER : Many people killed and injured in powerful quake in Nepal: Scores of people have been killed and many injured ... URL,injured_or_dead_people,high,1,injured_or_dead_people,injured_or_dead_people,0.96252614,0.96252614,True,high,1,high,1,True,0,0,False,False,False
593604958769061888,TwitchSharing IMC_Worldwide #fundraising for #NepalQuake on #twitch with Telltale's #TheWa… http://t.co/ufMHP05Nnr http://t.co/IwzDtonCeH,TwitchSharing IMC_Worldwide fundraising for NepalQuake on twitch with Telltale's TheWa… URL URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.8768069,0.8768069,True,medium,3,medium,3,True,0,0,False,False,False
592979541477330944,"#GoManny     God Bless You po  #NepalEarthquake  Trust God ,, Dont loose Hope","GoManny God Bless You po NepalEarthquake Trust God ,, Dont loose Hope",sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.9536027,0.9536027,True,low,4,low,4,True,0,0,False,False,False
593829013040173057,"RT @thesushmitasen: Kalighat!Prayed for all of us!!! My deepest prayers for lives in Nepal..courage to endure, heal n find peace! #Faith ht…","RT USER : Kalighat!Prayed for all of us!!! My deepest prayers for lives in Nepal..courage to endure, heal n find peace! Faith ht…",sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.9566526,0.9566526,True,low,4,low,4,True,0,0,False,False,False
592618328641810433,RT @Sudhks: We know u won't let our hopes and heads down. #ThankYouPM #SaviourPM #IndiaWithNepal #NepalEarthquake http://t.co/zGesu0WZCt,RT USER : We know u won't let our hopes and heads down. ThankYouPM SaviourPM IndiaWithNepal NepalEarthquake URL,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.85523367,0.85523367,True,low,4,low,4,True,0,0,False,False,False
592824371703590913,"RT @SkyNews: More than 4,000 people have died following Saturday's earthquake in Nepal, officials say #NepalEarthquake http://t.co/w3ztO7pu…","RT USER : More than 4,000 people have died following Saturday's earthquake in Nepal, officials say NepalEarthquake URL",injured_or_dead_people,high,1,injured_or_dead_people,injured_or_dead_people,0.960166,0.960166,True,high,1,high,1,True,0,0,False,False,False
592339797911343104,"RT @Roy_Journo: ShubhamPrabhakar(front) was last in #Nepal.My jr. frm school,any info about him pls. contact 8197247205. Kindly RT. http://…","RT USER : ShubhamPrabhakar(front) was last in Nepal.My jr. frm school,any info about him pls. contact 8197247205. Kindly RT. URL",missing_trapped_or_found_people,high,1,missing_trapped_or_found_people,missing_trapped_or_found_people,0.43673444,0.43673444,True,high,1,high,1,True,0,0,False,False,False
593144673121783808,"How to donate to Nepal earthquake relief efforts through iTunes, Facebook and more http://t.co/2z7o0q3nCy http://t.co/u2oNX1ZB3x","How to donate to Nepal earthquake relief efforts through iTunes, Facebook and more URL URL",donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.8876259,0.8876259,True,medium,3,medium,3,True,0,0,False,False,False
592344157873696769,RT @JoeyBragg: My heart goes out to everyone in Nepal.,RT USER : My heart goes out to everyone in Nepal.,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.9493301,0.9493301,True,low,4,low,4,True,0,0,False,False,False
592665039955460096,RT @HDLindiaOrg: Bollywood #AdarshLiberal can bark only on #BeefBan &amp;Gaza but no words for #NepalEarthquake Victims. Bloody hypocrites. #Th…,RT USER : Bollywood AdarshLiberal can bark only on BeefBan &amp;Gaza but no words for NepalEarthquake Victims. Bloody hypocrites. Th…,other_useful_information,medium,3,other_useful_information,not_related_or_irrelevant,0.59735274,0.22178318,False,medium,3,low,4,False,1,1,True,False,False
592085562904813568,"RT @Sumair1993: 31/48 humanity that even if 1% of what He has under His feet - as compassion, spiritual authority and love - is given to hu…","RT USER : 31/48 humanity that even if 1% of what He has under His feet - as compassion, spiritual authority and love - is given to hu…",not_related_or_irrelevant,low,4,not_related_or_irrelevant,not_related_or_irrelevant,0.369397,0.369397,True,low,4,low,4,True,0,0,False,False,False
592343878474293250,RT @washingtonpost: Experts had warned for decades that Nepal was vulnerable to a killer quake http://t.co/3Gb2ESbfpZ,RT USER : Experts had warned for decades that Nepal was vulnerable to a killer quake URL,other_useful_information,medium,3,other_useful_information,other_useful_information,0.71562105,0.71562105,True,medium,3,medium,3,True,0,0,False,False,False
591992442049560577,RT @Karachi_Post: Nearly 1500 reported dead so far in #Nepal Earth quake.Toll expected to rise,RT USER : Nearly 1500 reported dead so far in Nepal Earth quake.Toll expected to rise,injured_or_dead_people,high,1,injured_or_dead_people,injured_or_dead_people,0.96366185,0.96366185,True,high,1,high,1,True,0,0,False,False,False
591915487350493184,RT @rileyhalden: Sending ALL the love to those affected by the 7.9 earthquake that hit Nepal http://t.co/gcpC5N1rub #earthquake #NepalQuake,RT USER : Sending ALL the love to those affected by the 7.9 earthquake that hit Nepal URL earthquake NepalQuake,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.9376017,0.9376017,True,low,4,low,4,True,0,0,False,False,False
592689836856844288,RT @GlobalBC: 5 facts about the #Nepal earthquake http://t.co/RqVBnOUdHY,RT USER : 5 facts about the Nepal earthquake URL,other_useful_information,medium,3,other_useful_information,other_useful_information,0.8155464,0.8155464,True,medium,3,medium,3,True,0,0,False,False,False
592656993615228929,"RT @ANI_news: Vadodara (Gujarat): Students express their solidarity with Nepal, offer prayers for the victims of #NepalEarthquake. http://t…","RT USER : Vadodara (Gujarat): Students express their solidarity with Nepal, offer prayers for the victims of NepalEarthquake. URL",sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.95550513,0.95550513,True,low,4,low,4,True,0,0,False,False,False
592141687754883072,"RT @IsanGroula: #Kathmandu if your WiFi is working, #FreetheWiFi. Disable the password. Let people connect.","RT USER : Kathmandu if your WiFi is working, FreetheWiFi. Disable the password. Let people connect.",donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,other_useful_information,0.40827173,0.05738208,False,medium,3,medium,3,True,0,0,False,False,False
592377791410089984,RT @rahulsinghx: EXCLUSIVE: Army chief Gen Dalbir Singh cancels Sri Lanka tour (Apr27-30) as he wants to monitor rescue n relief ops in Nep…,RT USER : EXCLUSIVE: Army chief Gen Dalbir Singh cancels Sri Lanka tour (Apr27-30) as he wants to monitor rescue n relief ops in Nep…,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.66336703,0.66336703,True,medium,3,medium,3,True,0,0,False,False,False
592256527152484352,RT @Raheelk: For everyone in Nepal.  https://t.co/54YPD0W9WG,RT USER : For everyone in Nepal. URL,other_useful_information,medium,3,other_useful_information,sympathy_and_emotional_support,0.9121397,0.019131798,False,medium,3,low,4,False,1,1,True,False,False
592685210304696321,"RT @MihirBijur: Dear @Lenskart_com, you shameless, insensitive bastards. I'm NEVER buying from you!!! #NepalEarthquake http://t.co/KzfPbRZG…","RT USER : Dear USER , you shameless, insensitive bastards. I'm NEVER buying from you!!! NepalEarthquake URL",not_related_or_irrelevant,low,4,not_related_or_irrelevant,not_related_or_irrelevant,0.7314144,0.7314144,True,low,4,low,4,True,0,0,False,False,False
591972670918496256,Earthquake in Nepal Kills Hundreds and Levels Buildings - New York Times - http://t.co/cqIpqKySR7,Earthquake in Nepal Kills Hundreds and Levels Buildings - New York Times - URL,other_useful_information,medium,3,other_useful_information,injured_or_dead_people,0.9436085,0.009231723,False,medium,3,high,1,False,-2,2,False,True,True
592342776181858304,"RT @JackSWS: My heart going out to the people of Nepal right now, so sadὡEὡE","RT USER : My heart going out to the people of Nepal right now, so sadὡEὡE",sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.9530995,0.9530995,True,low,4,low,4,True,0,0,False,False,False
593028888600674305,This Nepal earthquake survivor was buried for 50 hours before being rescued http://t.co/VsKS74Sl0n,This Nepal earthquake survivor was buried for 50 hours before being rescued URL,missing_trapped_or_found_people,high,1,missing_trapped_or_found_people,missing_trapped_or_found_people,0.92259485,0.92259485,True,high,1,high,1,True,0,0,False,False,False
597721513018687488,"RT @allkpop: Park Shin Hye donates $28,000 to the Nepal earthquake relief fund through 'Hunger Saver' http://t.co/gFQG8hB2m0 http://t.co/ZE…","RT USER : Park Shin Hye donates $28,000 to the Nepal earthquake relief fund through 'Hunger Saver' URL URL",donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.88769567,0.88769567,True,medium,3,medium,3,True,0,0,False,False,False
592251762196750336,RT @dandavats_com: Let us come together to pray for those affected by the earthquake in Nepal and India. ISKCON Nepal has set up a rel… htt…,RT USER : Let us come together to pray for those affected by the earthquake in Nepal and India. ISKCON Nepal has set up a rel… htt…,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.9290899,0.9290899,True,low,4,low,4,True,0,0,False,False,False
593276690635227136,This one is nice!!! #IndiaWithNepal http://t.co/Javy5H03Uw,This one is nice!!! IndiaWithNepal URL,not_related_or_irrelevant,low,4,not_related_or_irrelevant,not_related_or_irrelevant,0.603674,0.603674,True,low,4,low,4,True,0,0,False,False,False
593312043748331521,PLEASE PRAY FOR HUMANITY &amp; PEOPLE WHO DIED &amp; INJURED IN EARTQUAKE IN INDIA &amp; IN NEPAL MAY GOD PROTECT AND BLESS ALL HUMAN BEINGS &amp; HUMANITY,PLEASE PRAY FOR HUMANITY &amp; PEOPLE WHO DIED &amp; INJURED IN EARTQUAKE IN INDIA &amp; IN NEPAL MAY GOD PROTECT AND BLESS ALL HUMAN BEINGS &amp; HUMANITY,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.94686645,0.94686645,True,low,4,low,4,True,0,0,False,False,False
592353565483597824,IHH Search and Rescue Team has begun work in earthquake-hit Nepal. http://t.co/7cYzF86cq2,IHH Search and Rescue Team has begun work in earthquake-hit Nepal. URL,other_useful_information,medium,3,other_useful_information,donation_needs_or_offers_or_volunteering_services,0.7225643,0.08186109,False,medium,3,medium,3,True,0,0,False,False,False
592684006644260864,"RT @gauravcsawant: Hope &amp; prayer at Everest ""@DailyO_: #NepalEarthquake: #IndianArmy doesn't let you lose hope by @gauravcsawant | http://t…","RT USER : Hope &amp; prayer at Everest "" USER : NepalEarthquake: IndianArmy doesn't let you lose hope by USER | URL",sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.9495969,0.9495969,True,low,4,low,4,True,0,0,False,False,False
593110560872341504,RT @Keisar_: Who needs a True God when you have Indian Defence Forces...Respect! #NepalQuakeRelief http://t.co/iI1LN6gPHz,RT USER : Who needs a True God when you have Indian Defence Forces...Respect! NepalQuakeRelief URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,not_related_or_irrelevant,0.46474448,0.06125485,False,medium,3,low,4,False,1,1,True,False,False
592353726817443841,RT @the_hindu: The world’s strongest #earthquakes since 1900 #NepalEarthquake http://t.co/w3OBD5Dd0t,RT USER : The world’s strongest earthquakes since 1900 NepalEarthquake URL,other_useful_information,medium,3,other_useful_information,other_useful_information,0.7714105,0.7714105,True,medium,3,medium,3,True,0,0,False,False,False
593305199890079744,"Death toll from Nepal earthquake rises to more than 4,700, with more than 9,000 injured. http://t.co/J12YUPMiyv.","Death toll from Nepal earthquake rises to more than 4,700, with more than 9,000 injured. URL",injured_or_dead_people,high,1,injured_or_dead_people,injured_or_dead_people,0.9628668,0.9628668,True,high,1,high,1,True,0,0,False,False,False
592321120277135360,RT @MEAIndia: #NepalEarthquake Update: 4 flights have returned from KTM with stranded Indians. Ten flights planned for day with personnel a…,RT USER : NepalEarthquake Update: 4 flights have returned from KTM with stranded Indians. Ten flights planned for day with personnel a…,displaced_people_and_evacuations,medium_high,2,displaced_people_and_evacuations,missing_trapped_or_found_people,0.47210732,0.41191533,False,medium_high,2,high,1,False,-1,1,False,True,False
592698206007463936,RT @MEAIndia: #IndiawithNepal More details on India's relief and rescue efforts to Nepal under #OperationMaitri http://t.co/Lv2Wgbm52L,RT USER : IndiawithNepal More details on India's relief and rescue efforts to Nepal under OperationMaitri URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.84465677,0.84465677,True,medium,3,medium,3,True,0,0,False,False,False
593122765546205184,Before and After Photos of Historic Monuments Ruined in Nepal Quake: The death toll in Nepal from last weekend... http://t.co/pztt5WtapQ,Before and After Photos of Historic Monuments Ruined in Nepal Quake: The death toll in Nepal from last weekend... URL,injured_or_dead_people,high,1,injured_or_dead_people,injured_or_dead_people,0.6707004,0.6707004,True,high,1,high,1,True,0,0,False,False,False
593112804263067649,RT @itsPrinceInsan: Salute 2 @derasachasauda chief @Gurmeetramrahim 4 his grt step 4 #Nepalquake victims #MSGHelpEarthquakeVictims... http:…,RT USER : Salute 2 USER chief USER 4 his grt step 4 Nepalquake victims MSGHelpEarthquakeVictims... URL,injured_or_dead_people,high,1,injured_or_dead_people,injured_or_dead_people,0.8093812,0.8093812,True,high,1,high,1,True,0,0,False,False,False
592344738361028608,RT @AP: BREAKING: #USGS says Kathmandu region hit by magnitude 6.7 aftershock,RT USER : BREAKING: USGS says Kathmandu region hit by magnitude 6.7 aftershock,other_useful_information,medium,3,other_useful_information,other_useful_information,0.5294454,0.5294454,True,medium,3,medium,3,True,0,0,False,False,False
